$GPRMC,99700,42.4423819918168,-83.4344619512558,100,25.6881713746901,
$GPRMC,99800,42.4424074774282,-83.4344453392747,100,25.6881713746901,
$GPRMC,99900,42.4424329630396,-83.4344287272869,100,25.6881713746901,
$GPRMC,100000,42.442458448651,-83.4344121152923,100,25.6881713746901,
$GPRMC,100100,42.4424839342624,-83.4343955032909,100,25.6881713746901,
$GPRMC,100200,42.4425094198738,-83.4343788912828,100,25.6881713746901,
$GPRMC,100300,42.4425383605232,-83.4343600273132,100,25.6881713746901,
$GPRMC,100400,42.4425383605232,-83.4343600273132,100,24.6235812274483,
$GPRMC,100500,42.4425616299713,-83.4343455749701,100,24.6235812274483,
$GPRMC,100600,42.4425848994193,-83.4343311226217,100,24.6235812274483,
$GPRMC,100700,42.4426081688674,-83.4343166702679,100,24.6235812274483,
$GPRMC,100800,42.4426333691669,-83.4343010187149,100,24.6235812274483,
$GPRMC,100900,42.4426333691669,-83.4343010187149,100,15.2551313295893,
$GPRMC,101000,42.442660381514,-83.4342910356859,100,15.2551313295893,
$GPRMC,101100,42.4426873938611,-83.4342810526525,100,15.2551313295893,
$GPRMC,101200,42.4427144062082,-83.4342710696149,100,15.2551313295893,
$GPRMC,101300,42.4427422330607,-83.4342607855797,100,15.2551313295893,
$GPRMC,101400,42.4427422330607,-83.4342607855797,100,23.1986042861791,
$GPRMC,101500,42.4427694438431,-83.4342449826957,100,23.1986042861791,
$GPRMC,101600,42.4427966546255,-83.4342291798048,100,23.1986042861791,
$GPRMC,101700,42.4428253653613,-83.4342125058174,100,23.1986042861791,
$GPRMC,101800,42.4428253653613,-83.4342125058174,100,19.9831225025019,
$GPRMC,101900,42.442852218955,-83.4341992732994,100,19.9831225025019,
$GPRMC,102000,42.4428790725487,-83.4341860407757,100,19.9831225025019,
$GPRMC,102100,42.4429059261425,-83.4341728082463,100,19.9831225025019,
$GPRMC,102200,42.4429342289215,-83.4341588616371,100,19.9831225025019,
$GPRMC,102300,42.4429342289215,-83.4341588616371,100,21.1398476440354,
$GPRMC,102400,42.4429525078384,-83.4341492839452,93,21.1398476440354,
$GPRMC,102500,42.4429707867554,-83.4341397062506,87,21.1398476440354,
$GPRMC,102600,42.4429890656723,-83.4341301285532,81,21.1398476440354,
$GPRMC,102700,42.4430073445893,-83.4341205508529,75,21.1398476440354,
$GPRMC,102800,42.4430256235062,-83.4341109731499,68,21.1398476440354,
$GPRMC,102900,42.4430439024231,-83.4341013954441,62,21.1398476440354,
$GPRMC,103000,42.4430621813401,-83.4340918177355,56,21.1398476440354,
$GPRMC,103100,42.4430826789259,-83.4340810775757,50,21.1398476440354,
$GPRMC,103200,42.4430826789259,-83.4340810775757,50,14.3936175872587,
$GPRMC,103300,42.4430927786494,-83.4340775651755,49,14.3936175872587,
$GPRMC,103400,42.4431028783728,-83.4340740527747,48,14.3936175872587,
$GPRMC,103500,42.4431129780963,-83.4340705403734,47,14.3936175872587,
$GPRMC,103600,42.4431230778197,-83.4340670279715,46,14.3936175872587,
$GPRMC,103700,42.4431331775432,-83.4340635155691,45,14.3936175872587,
$GPRMC,103800,42.4431432772666,-83.434060003166,44,14.3936175872587,
$GPRMC,103900,42.4431533769901,-83.4340564907624,43,14.3936175872587,
$GPRMC,104000,42.4431634767135,-83.4340529783583,42,14.3936175872587,
$GPRMC,104100,42.443173576437,-83.4340494659535,41,14.3936175872587,
$GPRMC,104200,42.4431836761604,-83.4340459535483,40,14.3936175872587,
$GPRMC,104300,42.4431937758839,-83.4340424411424,40,14.3936175872587,
$GPRMC,104400,42.4432038756073,-83.434038928736,39,14.3936175872587,
$GPRMC,104500,42.4432139753308,-83.434035416329,38,14.3936175872587,
$GPRMC,104600,42.4432240750543,-83.4340319039214,37,14.3936175872587,
$GPRMC,104700,42.4432341747777,-83.4340283915133,36,14.3936175872587,
$GPRMC,104800,42.4432442745012,-83.4340248791046,35,14.3936175872587,
$GPRMC,104900,42.4432543742246,-83.4340213666954,34,14.3936175872587,
$GPRMC,105000,42.4432644739481,-83.4340178542856,33,14.3936175872587,
$GPRMC,105100,42.4432745736715,-83.4340143418752,32,14.3936175872587,
$GPRMC,105200,42.443284673395,-83.4340108294642,31,14.3936175872587,
$GPRMC,105300,42.4432947731184,-83.4340073170527,30,14.3936175872587,
$GPRMC,105400,42.4433063429351,-83.4340032935143,30,14.3936175872587,
$GPRMC,105500,42.4433063429351,-83.4340032935143,30,6.469829819574,
$GPRMC,105600,42.4433127389304,-83.434002310623,29,6.469829819574,
$GPRMC,105700,42.4433191349257,-83.4340013277316,29,6.469829819574,
$GPRMC,105800,42.443325530921,-83.4340003448402,29,6.469829819574,
$GPRMC,105900,42.4433319269163,-83.4339993619486,28,6.469829819574,
$GPRMC,106000,42.4433383229116,-83.4339983790569,28,6.469829819574,
$GPRMC,106100,42.4433447189069,-83.4339973961651,28,6.469829819574,
$GPRMC,106200,42.4433511149022,-83.4339964132732,27,6.469829819574,
$GPRMC,106300,42.4433575108976,-83.4339954303812,27,6.469829819574,
$GPRMC,106400,42.4433639068929,-83.4339944474891,27,6.469829819574,
$GPRMC,106500,42.4433703028882,-83.4339934645969,26,6.469829819574,
$GPRMC,106600,42.4433766988835,-83.4339924817046,26,6.469829819574,
$GPRMC,106700,42.4433830948788,-83.4339914988122,26,6.469829819574,
$GPRMC,106800,42.4433894908741,-83.4339905159198,25,6.469829819574,
$GPRMC,106900,42.4433958868694,-83.4339895330272,25,6.469829819574,
$GPRMC,107000,42.4434022828647,-83.4339885501345,25,6.469829819574,
$GPRMC,107100,42.44340867886,-83.4339875672417,24,6.469829819574,
$GPRMC,107200,42.4434150748553,-83.4339865843488,24,6.469829819574,
$GPRMC,107300,42.4434214708506,-83.4339856014558,24,6.469829819574,
$GPRMC,107400,42.4434278668459,-83.4339846185627,23,6.469829819574,
$GPRMC,107500,42.4434342628412,-83.4339836356696,23,6.469829819574,
$GPRMC,107600,42.4434406588365,-83.4339826527763,23,6.469829819574,
$GPRMC,107700,42.4434470548319,-83.4339816698829,22,6.469829819574,
$GPRMC,107800,42.4434534508272,-83.4339806869894,22,6.469829819574,
$GPRMC,107900,42.4434598468225,-83.4339797040958,22,6.469829819574,
$GPRMC,108000,42.4434662428178,-83.4339787212021,21,6.469829819574,
$GPRMC,108100,42.4434726388131,-83.4339777383083,21,6.469829819574,
$GPRMC,108200,42.4434790348084,-83.4339767554144,21,6.469829819574,
$GPRMC,108300,42.4434854308037,-83.4339757725204,20,6.469829819574,
$GPRMC,108400,42.443491826799,-83.4339747896263,20,6.469829819574,
$GPRMC,108500,42.4434983370672,-83.4339737892151,20,6.469829819574,
$GPRMC,108600,42.4434983370672,-83.4339737892151,20,4.6774259442727,
$GPRMC,108700,42.4435020914597,-83.4339733729526,19,4.6774259442727,
$GPRMC,108800,42.4435058458522,-83.43397295669,19,4.6774259442727,
$GPRMC,108900,42.4435096002447,-83.4339725404274,19,4.6774259442727,
$GPRMC,109000,42.4435133546371,-83.4339721241649,19,4.6774259442727,
$GPRMC,109100,42.4435171090296,-83.4339717079022,19,4.6774259442727,
$GPRMC,109200,42.4435208634221,-83.4339712916396,18,4.6774259442727,
$GPRMC,109300,42.4435246178146,-83.4339708753769,18,4.6774259442727,
$GPRMC,109400,42.4435283722071,-83.4339704591142,18,4.6774259442727,
$GPRMC,109500,42.4435321265996,-83.4339700428515,18,4.6774259442727,
$GPRMC,109600,42.4435358809921,-83.4339696265887,18,4.6774259442727,
$GPRMC,109700,42.4435396353846,-83.433969210326,18,4.6774259442727,
$GPRMC,109800,42.443543389777,-83.4339687940632,17,4.6774259442727,
$GPRMC,109900,42.4435471441695,-83.4339683778003,17,4.6774259442727,
$GPRMC,110000,42.443550898562,-83.4339679615375,17,4.6774259442727,
$GPRMC,110100,42.4435546529545,-83.4339675452746,17,4.6774259442727,
$GPRMC,110200,42.443558407347,-83.4339671290117,17,4.6774259442727,
$GPRMC,110300,42.4435621617395,-83.4339667127488,17,4.6774259442727,
$GPRMC,110400,42.443565916132,-83.4339662964858,16,4.6774259442727,
$GPRMC,110500,42.4435696705245,-83.4339658802229,16,4.6774259442727,
$GPRMC,110600,42.4435734249169,-83.4339654639599,16,4.6774259442727,
$GPRMC,110700,42.4435771793094,-83.4339650476969,16,4.6774259442727,
$GPRMC,110800,42.4435809337019,-83.4339646314338,16,4.6774259442727,
$GPRMC,110900,42.4435846880944,-83.4339642151707,16,4.6774259442727,
$GPRMC,111000,42.4435884424869,-83.4339637989076,15,4.6774259442727,
$GPRMC,111100,42.4435921968794,-83.4339633826445,15,4.6774259442727,
$GPRMC,111200,42.4435959512719,-83.4339629663814,15,4.6774259442727,
$GPRMC,111300,42.4435997056644,-83.4339625501182,15,4.6774259442727,
$GPRMC,111400,42.4436034600568,-83.433962133855,15,4.6774259442727,
$GPRMC,111500,42.4436072144493,-83.4339617175918,14,4.6774259442727,
$GPRMC,111600,42.4436109688418,-83.4339613013285,14,4.6774259442727,
$GPRMC,111700,42.4436147232343,-83.4339608850653,14,4.6774259442727,
$GPRMC,111800,42.4436184776268,-83.433960468802,14,4.6774259442727,
$GPRMC,111900,42.4436222320193,-83.4339600525387,14,4.6774259442727,
$GPRMC,112000,42.4436259864118,-83.4339596362753,14,4.6774259442727,
$GPRMC,112100,42.4436297408043,-83.4339592200119,13,4.6774259442727,
$GPRMC,112200,42.4436334951968,-83.4339588037485,13,4.6774259442727,
$GPRMC,112300,42.4436372495892,-83.4339583874851,13,4.6774259442727,
$GPRMC,112400,42.4436410039817,-83.4339579712217,13,4.6774259442727,
$GPRMC,112500,42.4436447583742,-83.4339575549582,13,4.6774259442727,
$GPRMC,112600,42.4436485127667,-83.4339571386947,13,4.6774259442727,
$GPRMC,112700,42.4436522671592,-83.4339567224312,12,4.6774259442727,
$GPRMC,112800,42.4436560215517,-83.4339563061676,12,4.6774259442727,
$GPRMC,112900,42.4436597759442,-83.4339558899041,12,4.6774259442727,
$GPRMC,113000,42.4436635303367,-83.4339554736405,12,4.6774259442727,
$GPRMC,113100,42.4436672847291,-83.4339550573768,12,4.6774259442727,
$GPRMC,113200,42.4436710391216,-83.4339546411132,12,4.6774259442727,
$GPRMC,113300,42.4436747935141,-83.4339542248495,11,4.6774259442727,
$GPRMC,113400,42.4436785479066,-83.4339538085858,11,4.6774259442727,
$GPRMC,113500,42.4436823022991,-83.4339533923221,11,4.6774259442727,
$GPRMC,113600,42.4436860566916,-83.4339529760584,11,4.6774259442727,
$GPRMC,113700,42.4436898110841,-83.4339525597946,11,4.6774259442727,
$GPRMC,113800,42.4436935654766,-83.4339521435308,11,4.6774259442727,
$GPRMC,113900,42.443697319869,-83.433951727267,10,4.6774259442727,
$GPRMC,114000,42.4437010742615,-83.4339513110031,10,4.6774259442727,
$GPRMC,114100,42.443704828654,-83.4339508947393,10,4.6774259442727,
$GPRMC,114200,42.4437085830465,-83.4339504784754,10,4.6774259442727,
$GPRMC,114300,42.443712337439,-83.4339500622114,10,4.6774259442727,
$GPRMC,114400,42.4437160616597,-83.433949649334,10,4.6774259442727,
$GPRMC,114500,42.4437160616597,-83.433949649334,10,0,
$GPRMC,114600,42.4437185831579,-83.433949649334,10,0,
$GPRMC,114700,42.4437211046562,-83.433949649334,10,0,
$GPRMC,114800,42.4437236261544,-83.433949649334,10,0,
$GPRMC,114900,42.4437261476527,-83.433949649334,10,0,
